text_tokens;tags
['@agarzon', 'jolin', 'k', 'mal', '!', '!', '!', 'Menuda', 'educancia', 'tenemos', '!', '!', '!'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
['*AsíSí', '@PSOE', '!', '*Transparencia', 'es', '*democracia', 'y', '*libertad', 'https', ':', '/', '/', 't', '.', 'co', '/', 'c1vkF8LcQ9'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@dunker', '@WormHolePro', 'pero', 'quién', 'coño', 'los', 'elige', '@PSOE', '?', 'ojalá', 'fuera', 'un', 'montaje', ',', 'pero', 'vivimos', 'donde', 'se', 'cree', 'q', 'el', 'sol', 'gira', 'a', 'nuestro', 'alrededor'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@MiguelSicilia1', '@PSOE', '@martasaavedraD', 'Porque', 'según', 'la', 'lógica', 'retorcida', 'de', 'esta', 'srita', 'entonces', 'todos', 'los', 'vascos', 'son', 'presuntos', 'eterras', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['*Bierzo', 'Pedro', 'Sánchez', ':', '', 'Vamos', 'a', 'hacer', 'posible', 'la', 'España', 'de', 'las', 'oportunidades', '', '@PSOE', '@SanchezCastejon', 'http', ':', '/', '/', 't', '.', 'co', '/', '1ou16BCTrl'];[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@PPopular', '@marianorajoy', 'pido', '/', 'exijo', '/', 'ruego', 'el', 'cese', 'inmediato', 'de', '@anapastorjulian', 'su', 'incompetencia', 'es', 'un', 'peligro', 'para', 'el', 'interés', 'general', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', 'que', 'gracioso', 'tu', 'Community', 'Manager', '.', 'Estaria', 'bien', 'ver', 'las', 'cuentas', 'del', 'antiguo', 'equipo', 'del', 'psoe', ',', 'Zapa', ',', 'Blanco', ',', 'Bono', '.', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Hombre', ',', 'con', 'tanto', 'católico', 'RT', '@agarzon', 'Agárrense', '.', 'Un', '11', '%', 'de', 'los', 'españoles', 'cree', 'que', 'el', 'sol', 'gira', 'alrededor', 'de', 'la', 'tierra', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', 'kV1arytJZ1'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@CiudadanosCs', '@monica_cobo', '¿', 'Ha', 'puesto', 'CŽs', 'al', 'frente', 'de', 'la', 'lista', 'de', 'Getafe', 'a', 'una', 'persona', 'en', 'baja', 'laboral', '?', '¿', 'Eso', 'no', 'es', 'fraude', 'a', 'España', '?'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Me', 'parece', 'mal', 'que', 'hoy', 'en', 'Zaragoza', 'me', 'haya', 'recorrido', 'la', 'calle', 'Independencia', 'entera', 'y', 'no', 'haya', 'podido', 'comprar', 'un', 'libro', 'de', '@Pablo_Iglesias_'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['Pero', 'gira', 'o', 'no', 'gira', 'alrededor', 'del', 'sol', '?', 'aclararalo', 'porfa', '!', '@agarzon'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['@ahorapodemos', 'de', 'verdad', ',', 'errejoncillo', ',', 'duermes', 'por', 'la', 'noche', 'con', 'tanta', 'hipocresía', '?', 'Qué', 'tío', '.'];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@MiguelSicilia1', '@PSOE', '@martasaavedraD', 'Exacto', '.', 'Odiemos', 'a', 'todos', 'los', 'alemanes', 'por', 'las', 'calamidades', 'de', 'los', 'nazis', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@HoyPorHoy', '@CiudadanosCs', '@Albert_Rivera', 'Sin', 'duda', 'Sr', '.', 'Rivera', ',', 'como', 'todos', ',', 'merece', 'un', 'voto', 'de', 'confianza', '.', '¿', 'pero', 'viniendo', 'de', 'nuevas', 'generaciones'];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@marianorajoy', 'ah', 'Y', 'me', 'descuidaba', 'RATO', '.'];[1, 0, 0, 0, 0, 0, 0]
['@agarzon', 'espero', 'que', 'uno', 'no', 'Sea', 'jaja', 'pedro', 'sanchez', 'que', 'esta', 'en', 'Soria', 'viendo', 'a', 'machado'];[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
['*PPcajaB', 'te', 'roba', ',', '*PsoeReyDeEres', 'te', 'roba', ',', '*PodemosFugaDeCapital', 'no', 'habrá', 'que', 'robar', ',', 'Para', 'todo', 'lo', 'demas', '@CiudadanosCs'];[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['\x91', 'Varapalo', 'al', '@PSOE', 'de', 'la', 'Junta', 'Electoral', 'Central', 'en', 'relación', 'con', 'este', 'vídeo', '|', 'Noticias', 'y', 'Deportes', 'Guadalajara', 'http', ':', '/', '/', 't', '.', 'co', '/', 'QqaDhJADng', '\x91'];[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@crisloble', '@pedroacedo', '@fmolinaalen', '@jcperdi', '@Nngg_Merida', '@PPopular', 'art', '.', '10', '.', '1', 'de', 'la', 'Ley', 'Electoral', '', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', 'QRMXFL7fif', 'Cumplimos', 'la', 'ley', '?'];[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', '@PSOE', 'transparencia', 'y', 'aire', 'fresco', 'tenemos', 'que', 'ser', 'limpios', 'y', 'trasparente', 'y', 'que', 'los', 'votantes', 'vuelvan', 'a', 'confiar', 'en', 'nuestro', 'prt'];[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['A', 'garzon', 'deberían', 'darle', 'una', 'lección', '!', 'Puede', 'decir', 'cualquier', 'descerebrado', 'político', 'tonterías', '?', 'Parece', 'que', 'si', '!', 'Pues', 'no', 'https', ':', '/', '/', 't', '.', 'co', '/', '1beJa1Z1jd'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['', '@agarzon', ':', 'Agárrense', '.', 'Un', '11', '%', 'de', 'los', 'españoles', 'cree', 'que', 'el', 'sol', 'gira', 'alrededor', 'de', 'la', 'tierra', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', '0xIGmhz1eU', '', 'Qué', 'país', ',', 'señor', '.', '*Mátome'];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Moción', 'de', 'censura', 'al', 'gobierno', 'del', 'PP', '.', '.', '.', 'YA', '@PSOE', '@sanchezcastejon', 'no', 'se', 'aguanta', 'ya', 'tanta', 'corrupción'];[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['@CiudadanosCs', '@jafspar', '@Albert_Rivera', 'que', 'chisposo'];[1, 0, 1, 0, 0]
['@MEspinosa_', '@Pablo_Iglesias_', '@PodemosCMadrid', 'qe', 'buenas', 'que', 'estas'];[0, 1, 0, 0, 0, 0, 0]
['RT', '@PSOE', 'Cuentas', ':', 'http', ':', '/', '/', 't', '.', 'co', '/', 'pKPPW1npCs', ',', 'Declaración', 'de', 'bienes', 'de', 'Wenceslao', 'López', ':', 'http', ':', '/', '/', 't', '.', 'co', '/', 'CdaCjQwoNM', '*OviedoConWences', '*Transparentes'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', '@justinaviajera', 'No', 'ese', 'el', 'nivel', 'que', 'esperamos', 'de', 'quien', 'quiere', 'gobernar', '.', 'Lo', 'siento', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@agarzon', 'hay', 'paranoicos', 'que', 'usan', 'la', 'física', 'para', '', 'demostrar', '', 'eso', 'y', 'que', 'la', 'tierra', 'es', 'plana', '.', 'Además', ',', 'no', 'me', 'sorprende', 'siendo', 'España', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['.', '@CarolinaPunset', 'candidata', 'de', '@CiudadanosCs', 'a', 'la', 'Generalitat', 'V', '.', ',', 'es', 'una', 'persona', 'normal', 'haciendo', 'cosas', 'extraordinarias', 'http', ':', '/', '/', 't', '.', 'co', '/', 'edAWXvvOr9'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@marianorajoy', 'vamos', 'la', 'biblia', 'no', 'la', 'lee', ',', 'porque', 'como', 'regala', 'dinero', 'a', 'la', 'iglesia', 'en', 'nombre', 'de', 'todos', 'los', 'españoles', 'entiende', 'q', 'esta', 'perdonado'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@RafaelB81781011', '@everian777', '@Pablo_Iglesias_', 'Señores', ',', 'como', 'la', 'economía', 'son', 'matemáticas', 'puras', 'y', 'duras', 'si', 'van', 'por', 'humanidades', '?'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Llevar', 'canals', 'de', 'parla', 'catalana', 'pot', 'dur', 'a', 'veure', 'el', '*NODO', 'de', '@tve1', 'a', 'la', 'força', '.', 'Això', 'pensau', 'espanyolets', 'del', '@PPopular', '?', '*estimlamevallengua'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
['@PSOE', '@mariagv', 'Y', '111', ',', 'recortes', 'a', 'la', 'dependencia', 'y', 'no', 'frenar', 'los', 'desahucios', '*imperdonable'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
['Los', 'socialistas', 'solo', 'entendemos', 'una', 'manera', 'de', 'hacer', 'política', ',', 'aquella', 'que', 'pone', 'a', 'las', 'personas', 'en', 'el', 'centro', 'de', 'la', 'vida', 'pública', '.', '@PSOE'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@AlejandroRep18', '@ClaramunJavier', '@PPopular', '@Razvieu', 'Muy', 'bueno', '!', 'Y', 'se', 've', 'que', 'Rajoy', 'cuando', 'no', 'lee', ',', 'se', 'puerde', '!', 'Muy', 'fuerte', '!'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@j01uanca', '@voz_populi', 'En', 'algunos', 'sitios', 'ya', 'han', 'pactado', 'sillón', 'algún', 'Tte', 'Alcalde', 'independiente', 'qe', 'gobierna', 'con', 'PP', 'y', 'ahora', 'va', 'x', '@CiudadanosCs'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
['@sanchezcastejon', '@PSOE', 'Tu', ',', 'en', 'la', 'web', 'del', 'psoe', 'pondrás', 'lo', 'que', 'a', 'ti', 'te', 'interesa', '.', '¿', 'Te', 'tengo', 'que', 'recordar', 'que', 'estuviste', 'en', 'Bankia', ',', 'corrupto', '?'];[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
['Hola', '@marianorajoy', 'Que', '@NicolasMaduro', 'tiene', 'más', 'seguidores', 'que', 'tu', ',', 'que', 'lo', 'sepas', '!'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@PepitoGrillo_cs', '@CiudadanosCs', '@Albert_Rivera', 'Eso', 'en', 'teoría', 'lo', 'hace', 'Podemos', '.', 'Pero', 'creo', 'que', 'a', 'las', 'bases', 'ya', 'no', 'les', 'hacen', 'ni', 'p', 'caso'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@BluRadioCo', '@marianorajoy', 'Muertes', 'de', 'inmigrantes', 'refugiados', 'en', 'el', 'Mediterráneo', 'ocurre', 'con', 'la', 'soterrada', 'complicidad', 'del', 'mundo', 'entero', '.', 'Triste', '!'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@PPopular', '.', 'Protestar', 'no', 'es', 'ilegal', '!', 'Democracia', 'sin', 'mordaza', '!'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@logela', '@kolontai1919', '@iunida', 'Hay', 'mucha', 'diferencia', 'lo', 'que', 'han', 'echo', 'algunos', 'ayuntas', 'y', 'otros', 'con', 'las', 'mismas', 'leyes', 'en', 'la', 'mano', '.'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@urbeltzen', '@kolontai1919', 'en', 'el', 'asunto', 'del', 'suelo', ',', 'ha', 'habido', 'un', 'gran', 'burdel', 'nacional', 'con', 'barra', 'libre', 'y', 'mucho', ',', 'mucho', 'dinero', 'fácil', '.', '@iunida'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['http', ':', '/', '/', 't', '.', 'co', '/', 'IoHcDMgCme', '.', 'Pactar', 'algo', 'con', 'Bildu', 'es', 'asqueroso', 'y', 'bochornoso', '.', '@PSOE', '.', 'El', 'pse', '-', 'ee', 'es', 'deleznable', 'y', 'oportunista', '.', '*asco'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
['¿', 'Soportaría', '@CiudadanosCs', 'una', 'campaña', 'de', 'acoso', 'y', 'derribo', 'como', 'la', 'que', 'sufrió', '@ahorapodemos', '?', 'Una', 'pista', ':', 'https', ':', '/', '/', 't', '.', 'co', '/', 'Ug1TI1mnii'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Arcadi', ',', 'Isabel', 'San', 'Sebastián', 'y', 'demás', 'desechos', 'de', 'la', 'derecha', 'casposa', 'que', 'terminaran', 'por', 'joder', 'un', 'partido', 'que', 'prometía', 'mucho', '@CiudadanosCs'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
['VERGÜENZA', 'de', '@PPopular', '@PPCatalunya', '¡', '¡', '¡', 'NI', 'UN', 'VOTO', 'MÁS', ',', 'NI', 'UNO', 'MÁS', '!', '!', '!', 'https', ':', '/', '/', 't', '.', 'co', '/', 'o9XpaE8PkH'];[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@isaranjuez', '@Jordivll', '@PPopular', 'Hay', 'que', 'hacer', 'test', 'de', 'intelig', '.', 'al', 'votante', 'del', 'PP', ',', 'o', 'no', 'entiende', 'que', 'la', 'corrupcion', 'es', 'general', 'o', 'le', 'esta', 'bien'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Mariajesusdm91', 'q', 'mejores', '?', 'Si', 'ninguno', 'es', 'capaz', 'de', 'hablar', 'ingles', ',', 'tienen', 'problemas', 'de', 'dicción', 'como', '@marianorajoy', 'etc'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
['@sanchezcastejon', 'un', 'acosador', 'de', 'homosexuales', '.', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', 'pG1irBLFWX'];[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
['@IsaIsabel_9', '@ridermarina', '@sanchezcastejon', 'otro', 'ejemplo', 'más', 'del', 'PPSOE', 'que', 'se', 'aproxima'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
['@agarzon', 'justo', 'el', 'porcentaje', 'que', 'votará', 'al', 'PP', 'en', 'las', 'próximas', ',', 'no', 'digo', 'más'];[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
['@Mhemeroteca', '@iunida', '@jorgewololo', 'esa', 'fecha', 'cuando', 'IU', 'pidió', 'la', 'regularización', 'de', 'la', 'prostitución', 'voluntaria', 'en', 'España'];[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['.', '@Juancassa', '', 'Vamos', 'a', 'ser', 'responsables', 'para', 'con', '.', '@CiudadanosCs', 'y', 'para', 'los', 'malagueños', '/', 'as', '', '*SucedióEnMálaga', '-', 'On', 'Live', '@101tvMalaga'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@andresysara10', '@PSOE', 'igual', 'que', 'yo', 'lo', 'tengo', 'clarisimo', 'y', 'cada', 'día', 'más', 'viendo', 'todo', 'el', 'mamoneo', 'que', 'hay'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Aquiles_AE', '@MVTARDE', '@ahorapodemos', 'nooo', ',', 'son', 'los', 'corruptos', 'de', 'PPSOE'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['@agarzon', '@Dv9700', 'muy', 'bien', ',', 'el', 'PP', 'puede', 'hacer', 'cosas', 'en', 'las', 'que', 'no', 'importe', 'la', 'ética', ',', 'a', 'los', 'demás', 'si', 'hay', 'que', 'exigirles', 'ética', 'y', 'legalidad', '.'];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@ecd_', '@EduMadina', '@PSOE', '.', 'Se', 'presentará', 'por', '', 'podemos', '', ',', 'ya', 'que', 'es', 'un', 'pro', '-', 'etarra', 'más', '.'];[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@andresysara10', '@PSOE', 'ojalá', 'yo', 'creo', 'que', 'si', 'saludos', ':', ')', ')', ')', ')'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sportbloke', '@agarzon', 'Jose', ',', 'en', 'España', 'abunda', 'esta', 'fauna', ',', 'mucho', 'más', 'que', 'en', 'otro', 'países', 'según', 'parece', 'https', ':', '/', '/', 't', '.', 'co', '/', 'SyCCaz8II7'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', '.', '.', '.', '.', 'acosador', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Hvau61MuM6'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Albert_Rivera', 'no', 'defraudeis', 'y', 'no', 'pacteis', 'con', 'susana', 'solo', 'a', 'cambio', 'de', 'griñan', 'PSOE', 'FUERA', 'de', 'Andalucia', 'ya', 'por', 'favor', 'Son', 'LADRONES', 'TODOS10añosya'];[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@mromanza', '@AhoraMadrid', '@manuelacarmena', '@iunida', 'El', 'juego', 'sucio', 'contra', 'IU', 'no', 'cesa', '.', 'A', 'qué', 'temen', '?'];[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
['@mjestevez', '@verdadesofenden', '@sanchezcastejon', '@La_SER', 'aggggg', 'son', 'degenerados', 'hasta', 'para', 'hacer', 'los', 'carteles', 'electorales', 'que', 'vergüenza', 'y', 'asco'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Luismita', '@PSOE', 'con', 'leer', 'la', 'bio', 'de', 'mi', 'perfil', 'basta', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@agarzon', 'empeñado', 'en', 'perder', 'votantes', '.', 'Su', 'última', 'cagada', 'mencionar', 'a', 'Messi', 'entre', 'los', 'defraudadores', 'con', 'lo', 'que', 'tenemos', 'en', 'este', 'país', '.', '.', '.'];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@caguirre1000', '@verdadesofenden', 'a', 'La', 'Tuerka', 'de', '@Pablo_Iglesias_', 'lo', 'van', 'a', 'poner', 'de', 'trofeo', 'en', 'la', 'sede', 'de', '@ahorapodemos'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['Muy', 'bueno', '@marianorajoy', 'difundiendo', 'noticias', 'en', 'un', 'idioma', 'que', 'no', 'conoce', 'https', ':', '/', '/', 't', '.', 'co', '/', 'b71NoUwqcK'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@mjestevez', '@verdadesofenden', '@sanchezcastejon', 'hombre', 'aunque', 'sean', 'del', 'psoe', 'no', 'se', 'puede', 'ser', 'tan', 'gilis'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
['@RobertoInguanzo', '@juan_rosell_', 'sí', '.', '@sanchezcastejon', 'repite', 'lo', 'de', 'clase', 'media', 'trabajadora', 'hasta', 'la', 'extenuación'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@bgutman1', '@Albert_Rivera', 'Todos', 'adolecen', 'de', '', 'algo', '', 'pero', 'UNOS', 'más', 'que', 'OTROS'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Santisierra17', '@jordievole', '@PSOE', '@carmechacon', 'este', 'jeta', 'sabe', 'bien', 'lo', 'que', 'dice', 'como', 'el', 'mafioso', 'Cabeza', 'Cero', 'Ferreras', ',', 'mírales', 'la', 'c', 'corriente'];[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@marianorajoy', 'ELIMINEN', 'EL', 'LIBRE', 'MERECADO', ',', 'CREADOR', 'COMPETENCIA', 'DESLEAL', 'EN', 'EL', 'SECTOR', 'PRIMARIOenGy', 'RURAL', 'en', 'PARTICULAR', 'REPARTO', 'BENEFICIOS', 'AMÉN', '+', '+'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['*ElCascabel', 'jejeje', ',', 'ya', 'solo', 'falta', 'ver', 'a', 'MaduroRajoy', 'y', 'su', '@PPopular', 'comiencen', 'a', 'pedír', 'el', 'voto', 'a', 'los', 'corruPPtos', 'barruntando', 'batacazo', 'electoral'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
['@marianorajoy', 'DIGNIFICAR', 'Y', 'VALORAR', ',', 'PERSONAS', 'Y', 'ACTIVIDADES', 'MUNDO', 'RURAL', 'ALICAR', 'MATER', 'MAGISTRA', '=', 'reparto', 'de', 'BENEFICIOS', '.', 'equitativaYproporcional', '+', '+'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@marianorajoy', 'Este', 'es', 'vuestro', 'objetivo', ':', 'http', ':', '/', '/', 't', '.', 'co', '/', 'i1SFj1o1JU', '.', '.', '.', 'so', 'pedazo', 'de', '.', '.', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@silvia_mallorca', '@mvtarde', '@ahorapodemos', 'cuando', 'maduréis', 'y', 'os', 'hagáis', 'mayores', 'os', 'vamos', 'a', 'donar', 'al', 'Zoo', 'paraque', 'os', 'echen', 'cacahuetes', 'Monos', 'Simios'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Ciudadanos', 'propone', ',', ',', 'pero', 'los', 'ciudadanos', 'disponen', '.', '.', '.', 'de', 'las', 'urnas', 'para', 'Botar', 'a', 'la', 'derecha', 'https', ':', '/', '/', 't', '.', 'co', '/', 'cBmBmUiszF'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@agarzon', '@iunida', 'ANIMO', ',', 'ANIMO', ',', 'ANIMO', ',', 'ANIMO', ',', 'ANIMO', '.', '.', '.'];[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['El', 'cinismo', 'e', 'interés', 'd', 'medrar', 'd', 'gente', 'como', 'el', 'madracista', '@SamirBilbo', 'no', 'tiene', 'límite', '.', 'Espero', 'k', '@PodemosEuskadi_', '@ahorapodemos', 'tomen', 'medidas', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
